Track Name,,Line name,1150119CHLZLUP,Report Name,Wear_right,Operator,
Starting Km,92.200,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.20, Measurement Time, 01:51:33

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
16213,96.253240,3.7,1.3,4.1,1.1,
16214,96.253490,3.8,1.5,4.2,1.3,
16215,96.253740,3.8,1.5,4.3,1.2,
16216,96.253990,3.7,1.4,4.1,1.2,
16217,96.254240,3.7,1.3,4.0,1.1,
16218,96.254490,3.6,1.0,4.0,0.9,
16219,96.254740,3.5,1.2,3.8,1.1,
16220,96.254990,3.6,1.3,3.9,1.1,
16221,96.255240,3.4,1.1,3.7,0.8,
16222,96.255490,3.6,1.1,3.8,0.9,
16223,96.255740,3.7,1.1,3.9,0.9,
16224,96.255990,3.7,1.0,3.8,0.8,
16225,96.256240,3.7,1.1,3.9,1.0,
16226,96.256490,3.7,0.8,3.8,0.7,
16227,96.256740,3.7,0.6,3.9,0.6,
16228,96.256990,3.9,0.9,4.1,0.8,
16229,96.257240,3.9,1.0,4.2,0.8,
16230,96.257490,4.1,1.1,4.3,0.9,
16231,96.257740,4.1,1.2,4.4,1.0,
16232,96.257990,4.1,1.1,4.4,0.9,
16233,96.258240,4.0,1.2,4.4,0.9,
16234,96.258490,4.1,1.1,4.3,0.9,
16235,96.258740,3.9,1.1,4.2,0.9,
16236,96.258990,3.9,1.0,4.3,0.9,
16237,96.259240,3.8,0.8,4.1,0.6,
16238,96.259490,3.8,0.9,4.0,0.8,
16239,96.259740,3.8,1.0,4.7,0.8,
16240,96.259990,3.8,1.0,4.2,0.9,
16241,96.260240,3.7,1.0,4.1,0.9,
16242,96.260490,3.7,1.1,4.2,0.9,
16243,96.260740,3.6,1.1,4.1,0.9,
16244,96.260990,3.6,1.0,4.1,0.8,
16245,96.261240,3.5,1.1,3.9,0.9,
16246,96.261490,3.5,1.2,4.6,0.9,
16247,96.261740,3.5,1.2,4.2,1.0,
16248,96.261990,3.5,1.3,4.1,1.0,
16249,96.262240,3.6,1.2,4.8,0.9,
16250,96.262490,3.7,1.1,4.0,0.9,
16251,96.262740,3.6,0.9,3.9,0.7,
16252,96.262990,3.5,0.9,3.9,0.7,
16253,96.263240,3.6,1.1,4.1,0.9,
16254,96.263490,3.5,0.9,3.9,0.8,
16255,96.263740,3.5,0.9,3.9,0.8,
16256,96.263990,3.5,0.9,3.9,0.8,
16257,96.264240,3.5,1.1,4.2,1.0,
16258,96.264490,3.6,1.0,4.0,0.8,
16259,96.264740,3.6,1.1,4.1,0.9,
16260,96.264990,3.5,1.1,4.1,0.9,
16261,96.265240,3.5,0.9,3.9,0.7,
16262,96.265490,3.6,0.9,4.0,0.9,
16263,96.265740,3.6,1.0,4.1,0.9,
16264,96.265990,3.7,0.9,4.1,0.8,
16265,96.266240,3.7,0.0,3.7,0.0,
16266,96.266490,3.6,0.1,3.7,0.1,
16267,96.266740,3.7,0.2,3.8,0.2,
16268,96.266990,3.6,0.2,3.8,0.1,
16269,96.267240,3.7,0.3,3.8,0.2,
16270,96.267490,3.7,0.3,3.8,0.2,
16271,96.267740,3.6,0.2,3.6,0.1,
16272,96.267990,3.6,0.4,3.6,0.2,
16273,96.268240,3.5,0.3,3.6,0.1,
16274,96.268490,3.5,0.3,3.6,0.2,
16275,96.268740,3.6,0.7,3.8,0.5,
16276,96.268990,3.5,0.3,3.5,0.2,
16277,96.269240,3.5,0.2,3.5,0.1,
16278,96.269490,3.5,0.1,3.5,-0.0,
16279,96.269740,3.6,0.1,3.6,-0.0,
16280,96.269990,3.5,0.2,3.7,0.1,
16281,96.270240,3.6,0.2,3.7,0.1,
16282,96.270490,3.6,0.3,3.7,0.1,
16283,96.270740,3.6,0.2,3.6,0.1,
16284,96.270990,3.5,0.1,3.6,0.1,
16285,96.271240,3.6,0.2,4.2,0.2,
16286,96.271490,3.6,0.1,3.7,0.1,
16287,96.271740,3.6,0.3,3.7,0.2,
16288,96.271990,3.6,0.4,3.7,0.2,
16289,96.272240,3.5,0.5,3.7,0.4,
16290,96.272490,3.5,0.3,3.6,0.3,
16291,96.272740,3.5,0.4,3.7,0.3,
16292,96.272990,3.4,0.4,3.6,0.3,
16293,96.273240,3.4,0.1,3.5,0.0,
16294,96.273490,3.2,0.0,3.4,-0.0,
16295,96.273740,3.3,0.1,3.4,0.1,
16296,96.273990,3.3,0.1,3.5,0.1,
16297,96.274240,3.2,0.0,3.3,-0.1,
16298,96.274490,3.3,0.1,3.4,0.0,
16299,96.274740,3.5,0.3,3.7,0.2,
16300,96.274990,3.4,0.1,3.9,0.1,
16301,96.275240,3.4,0.4,4.0,0.2,
16302,96.275490,3.4,0.3,3.6,0.3,
16303,96.275740,3.4,0.1,3.7,0.2,
16304,96.275990,3.5,0.3,3.7,0.3,
16305,96.276240,3.5,0.3,3.6,0.2,
16306,96.276490,3.5,0.1,3.8,0.1,
16307,96.276740,3.6,0.0,3.6,0.1,
16308,96.276990,3.6,0.1,3.6,0.1,
16309,96.277240,3.6,0.1,3.5,0.0,
16310,96.277490,3.6,0.2,3.7,0.2,
16311,96.277740,3.6,0.3,3.7,0.2,
16312,96.277990,3.7,0.4,4.0,0.2,
16313,96.278240,3.7,0.4,3.9,0.3,
16314,96.278490,3.8,0.3,3.8,0.2,
16315,96.278740,3.6,0.5,3.8,0.4,
16316,96.278990,3.6,0.5,3.8,0.4,
16317,96.279240,3.6,0.5,3.7,0.3,
16318,96.279490,3.6,0.8,3.9,0.6,
16319,96.279740,3.4,0.6,3.6,0.4,
16320,96.279990,3.4,0.5,3.6,0.4,
16321,96.280240,3.3,0.1,3.5,0.1,
16322,96.280490,3.2,0.1,3.3,0.1,
16323,96.280740,3.3,0.2,3.6,0.2,
16324,96.280990,3.4,0.5,3.6,0.4,
16325,96.281240,3.4,0.3,3.8,0.2,
16326,96.281490,3.4,0.2,3.6,0.1,
16327,96.281740,3.6,0.0,4.1,-0.0,
16328,96.281990,4.5,0.7,4.7,0.6,
16329,96.282240,3.9,0.7,4.1,0.6,
16330,96.282490,3.6,0.9,4.2,0.7,
16331,96.282740,3.4,0.8,3.8,0.6,
16332,96.282990,3.2,0.5,3.6,0.4,
16333,96.283240,3.1,0.4,3.3,0.3,
16334,96.283490,3.0,0.5,3.5,0.4,
16335,96.283740,3.0,0.4,3.3,0.3,
16336,96.283990,3.0,0.2,3.2,0.2,
16337,96.284240,2.9,0.4,3.3,0.3,
16338,96.284490,2.9,0.4,3.2,0.3,
16339,96.284740,2.7,0.2,3.1,0.2,
16340,96.284990,2.9,0.4,3.2,0.2,
16341,96.285240,2.9,0.4,3.2,0.3,
16342,96.285490,2.9,0.5,3.3,0.4,
16343,96.285740,2.8,0.5,3.2,0.4,
16344,96.285990,2.9,0.6,3.3,0.5,
16345,96.286240,2.7,0.3,3.0,0.3,
16346,96.286490,2.9,0.5,3.2,0.4,
16347,96.286740,2.9,0.3,3.2,0.3,
16348,96.286990,3.1,0.6,3.4,0.4,
16349,96.287240,3.1,0.6,3.5,0.4,
16350,96.287490,3.1,0.6,3.4,0.4,
16351,96.287740,3.1,0.7,3.7,0.5,
16352,96.287990,3.0,0.6,3.5,0.4,
16353,96.288240,3.0,0.8,3.6,0.5,
16354,96.288490,3.0,0.6,3.5,0.4,
16355,96.288740,3.0,0.6,3.4,0.4,
16356,96.288990,2.8,0.3,3.2,0.1,
16357,96.289240,3.1,0.5,3.6,0.3,
16358,96.289490,3.2,0.7,3.5,0.4,
16359,96.289740,3.2,0.5,3.7,0.4,
16360,96.289990,3.1,0.3,3.6,0.2,
16361,96.290240,3.1,0.5,3.9,0.4,
16362,96.290490,3.1,0.5,3.4,0.4,
16363,96.290740,3.2,0.5,3.5,0.3,
16364,96.290990,3.2,0.6,3.6,0.4,
16365,96.291240,3.2,0.6,3.8,0.3,
16366,96.291490,3.2,0.8,3.9,0.4,
16367,96.291740,3.2,0.9,3.9,0.6,
16368,96.291990,3.0,0.6,3.4,0.4,
16369,96.292240,2.9,0.4,3.3,0.3,
16370,96.292490,3.0,0.7,3.7,0.5,
16371,96.292740,3.1,0.6,3.5,0.4,
16372,96.292990,3.1,0.4,3.7,0.2,
16373,96.293240,3.0,0.2,3.3,0.1,
16374,96.293490,3.2,0.7,3.6,0.5,
16375,96.293740,2.9,0.5,3.2,0.3,
16376,96.293990,3.2,0.8,3.5,0.6,
16377,96.294240,3.0,0.5,3.5,0.4,
16378,96.294490,3.1,0.7,3.4,0.4,
16379,96.294740,3.1,0.6,3.4,0.4,
16380,96.294990,3.3,0.8,3.6,0.6,
16381,96.295240,3.3,0.7,3.5,0.5,
16382,96.295490,3.4,0.7,3.7,0.6,
16383,96.295740,3.6,0.8,3.8,0.7,
16384,96.295990,3.8,0.8,4.0,0.6,
16385,96.296240,3.8,0.6,4.0,0.6,
16386,96.296490,3.9,1.0,4.4,1.3,
16387,96.296740,3.6,0.7,3.9,0.6,
16388,96.296990,3.4,0.6,3.7,0.6,
16389,96.297240,3.3,0.4,3.5,0.4,
16390,96.297490,3.4,0.7,3.6,0.6,
16391,96.297740,3.3,0.7,3.6,0.6,
16392,96.297990,3.1,0.7,3.4,0.5,
16393,96.298240,3.1,0.5,3.3,0.4,
16394,96.298490,3.0,0.7,3.3,0.5,
16395,96.298740,3.0,0.7,3.3,0.5,
16396,96.298990,3.1,0.9,3.6,0.7,
16397,96.299240,2.9,0.8,3.3,0.6,
16398,96.299490,2.9,0.6,3.1,0.5,
16399,96.299740,2.9,0.5,3.1,0.4,
16400,96.299990,3.0,0.7,3.3,0.6,
16401,96.300240,3.1,0.8,3.4,0.6,
16402,96.300490,3.1,0.9,3.4,0.7,
16403,96.300740,2.9,0.7,3.2,0.5,
16404,96.300990,2.8,0.6,3.0,0.4,
16405,96.301240,2.9,0.5,3.0,0.3,
16406,96.301490,3.0,0.7,3.4,0.6,
16407,96.301740,3.1,0.7,3.4,0.6,
16408,96.301990,3.3,0.7,3.9,0.6,
16409,96.302240,3.3,0.9,3.7,0.7,
16410,96.302490,3.3,0.8,3.5,0.7,
16411,96.302740,3.2,0.7,3.6,0.6,
16412,96.302990,3.2,0.8,3.5,0.8,
16413,96.303240,3.3,1.0,3.7,0.9,
16414,96.303490,3.3,1.1,4.4,1.0,
16415,96.303740,3.0,0.6,3.3,0.6,
16416,96.303990,3.0,0.7,3.4,0.6,
16417,96.304240,3.1,1.0,3.7,0.8,
16418,96.304490,2.8,0.8,3.3,0.7,
16419,96.304740,2.7,0.8,3.2,0.6,
16420,96.304990,2.7,0.9,3.7,0.7,
16421,96.305240,2.5,0.8,3.2,0.6,
16422,96.305490,2.6,0.9,3.2,0.8,
16423,96.305740,2.7,0.9,3.6,0.8,
16424,96.305990,2.6,0.7,3.2,0.6,
16425,96.306240,2.6,0.7,3.2,0.7,
16426,96.306490,2.5,0.7,3.2,0.7,
16427,96.306740,2.6,0.7,3.2,0.6,
16428,96.306990,2.8,0.8,3.4,0.7,
16429,96.307240,2.9,0.8,3.5,0.6,
16430,96.307490,3.0,0.9,3.5,0.7,
16431,96.307740,3.0,0.9,3.5,0.6,
16432,96.307990,3.1,0.7,4.3,0.5,
16433,96.308240,3.0,0.8,3.5,0.6,
16434,96.308490,2.9,0.8,3.4,0.6,
16435,96.308740,2.9,0.8,3.4,0.6,
16436,96.308990,2.8,0.8,3.3,0.6,
16437,96.309240,2.8,1.0,3.4,0.7,
16438,96.309490,2.8,0.9,3.3,0.7,
16439,96.309740,2.7,0.6,3.1,0.6,
16440,96.309990,2.8,0.6,3.2,0.5,
16441,96.310240,2.8,0.7,3.3,0.6,
16442,96.310490,2.8,0.5,3.1,0.4,
16443,96.310740,2.8,0.6,3.2,0.5,
16444,96.310990,3.0,0.7,3.3,0.5,
16445,96.311240,3.2,0.8,3.9,0.6,
16446,96.311490,3.2,0.6,3.6,0.5,
16447,96.311740,3.3,0.6,3.6,0.4,
16448,96.311990,3.5,0.7,3.9,0.5,
16449,96.312240,3.2,0.7,3.5,0.5,
16450,96.312490,3.1,0.6,3.5,0.4,
16451,96.312740,3.2,0.8,3.7,0.6,
16452,96.312990,3.3,0.9,3.5,0.7,
16453,96.313240,3.3,1.0,4.0,0.8,
16454,96.313490,3.1,1.0,3.6,0.8,
16455,96.313740,3.0,0.8,3.5,0.6,
16456,96.313990,3.1,0.8,3.5,0.6,
16457,96.314240,2.9,0.7,3.2,0.6,
16458,96.314490,2.9,0.6,3.4,0.7,
16459,96.314740,3.0,0.8,3.4,0.6,
16460,96.314990,2.7,0.7,3.2,0.6,
16461,96.315240,2.5,0.6,2.9,0.4,
16462,96.315490,2.6,0.9,3.2,0.7,
16463,96.315740,2.5,0.7,3.0,0.6,
16464,96.315990,2.7,0.9,3.3,0.7,
16465,96.316240,2.7,0.9,4.3,0.7,
16466,96.316490,2.7,0.8,3.2,0.6,
16467,96.316740,2.6,0.6,3.0,0.5,
16468,96.316990,2.5,0.6,2.9,0.5,
16469,96.317240,2.6,0.8,3.1,0.6,
16470,96.317490,2.7,0.8,3.2,0.6,
16471,96.317740,2.5,0.7,3.3,0.5,
16472,96.317990,2.5,0.7,3.0,0.6,
16473,96.318240,2.4,0.6,2.9,0.5,
16474,96.318490,2.4,0.5,3.9,0.4,
16475,96.318740,2.6,0.4,3.0,0.3,
16476,96.318990,2.7,0.7,3.1,0.5,
16477,96.319240,2.7,0.7,3.5,0.5,
16478,96.319490,2.6,0.6,3.0,0.4,
16479,96.319740,2.6,0.4,3.0,0.3,
16480,96.319990,2.7,0.6,3.1,0.5,
16481,96.320240,2.8,0.6,3.2,0.5,
16482,96.320490,2.9,0.6,3.2,0.5,
16483,96.320740,3.1,0.7,3.4,0.5,
16484,96.320990,3.0,0.9,3.4,0.6,
16485,96.321240,2.9,0.7,3.2,0.5,
16486,96.321490,2.9,0.8,3.2,0.6,
16487,96.321740,2.9,0.9,3.3,0.7,
16488,96.321990,2.9,1.0,3.4,0.7,
16489,96.322240,2.8,0.8,3.2,0.5,
16490,96.322490,2.9,0.9,3.3,0.6,
16491,96.322740,2.8,0.7,3.1,0.5,
16492,96.322990,2.7,0.8,3.1,0.6,
16493,96.323240,2.7,0.8,3.1,0.6,
16494,96.323490,2.7,0.8,3.2,0.7,
16495,96.323740,2.8,0.9,3.3,0.8,
16496,96.323990,2.7,0.9,3.2,0.7,
16497,96.324240,2.7,0.8,3.2,0.7,
16498,96.324490,2.8,1.0,5.8,0.8,
16499,96.324740,2.7,0.8,3.3,0.7,
16500,96.324990,2.7,0.9,3.3,0.7,
16501,96.325240,2.7,1.0,3.6,0.7,
16502,96.325490,2.6,0.9,3.2,0.7,
16503,96.325740,2.5,0.8,3.1,0.6,
16504,96.325990,2.5,0.7,3.1,0.5,
16505,96.326240,2.6,0.7,3.0,0.6,
16506,96.326490,2.7,0.7,3.2,0.6,
16507,96.326740,3.0,1.0,3.6,0.8,
16508,96.326990,2.8,0.8,3.3,0.6,
16509,96.327240,2.6,0.7,3.1,0.5,
16510,96.327490,2.8,0.8,3.2,0.6,
16511,96.327740,2.8,0.8,3.2,0.6,
16512,96.327990,2.7,0.8,3.1,0.6,
16513,96.328240,2.7,0.8,3.7,0.6,
16514,96.328490,2.6,0.6,3.0,0.5,
16515,96.328740,2.6,0.7,3.0,0.5,
16516,96.328990,2.5,0.7,3.1,0.4,
16517,96.329240,2.5,0.7,2.9,0.5,
16518,96.329490,2.5,0.5,2.9,0.5,
16519,96.329740,2.7,0.8,3.2,0.6,
16520,96.329990,2.6,0.5,2.9,0.5,
16521,96.330240,2.7,0.6,3.1,0.5,
16522,96.330490,3.0,0.7,3.3,0.6,
16523,96.330740,2.9,0.8,3.4,0.7,
16524,96.330990,2.7,0.8,3.2,0.7,
16525,96.331240,2.6,0.7,3.0,0.7,
16526,96.331490,2.6,0.7,3.1,0.7,
16527,96.331740,2.6,0.6,3.1,0.7,
16528,96.331990,2.4,0.6,2.9,0.6,
16529,96.332240,2.4,1.0,3.2,1.0,
16530,96.332490,2.3,0.4,2.8,0.7,
16531,96.332740,2.6,0.4,2.9,0.4,
16532,96.332990,2.7,0.4,3.1,0.4,
16533,96.333240,2.9,0.7,3.3,0.5,
16534,96.333490,2.9,0.6,3.2,0.4,
16535,96.333740,2.9,0.6,3.2,0.4,
16536,96.333990,3.1,0.6,3.3,0.4,
16537,96.334240,3.1,0.8,3.4,0.5,
16538,96.334490,3.1,0.6,3.3,0.4,
16539,96.334740,3.0,0.7,3.3,0.5,
16540,96.334990,2.9,0.6,3.2,0.5,
16541,96.335240,2.7,0.6,3.0,0.4,
16542,96.335490,2.6,0.5,3.0,0.4,
16543,96.335740,2.7,0.5,4.3,0.4,
16544,96.335990,2.8,0.5,3.2,0.4,
16545,96.336240,2.8,0.7,3.2,0.6,
16546,96.336490,2.8,0.8,3.3,0.6,
16547,96.336740,2.7,0.8,3.2,0.6,
16548,96.336990,2.7,0.7,3.1,0.5,
16549,96.337240,2.7,0.8,5.2,0.6,
16550,96.337490,2.8,0.7,3.2,0.7,
16551,96.337740,2.7,0.7,3.1,0.5,
16552,96.337990,2.7,0.6,3.1,0.4,
16553,96.338240,2.6,0.7,3.1,0.5,
16554,96.338490,2.5,0.6,2.9,0.5,
16555,96.338740,2.5,0.7,4.4,0.6,
16556,96.338990,2.5,0.6,3.0,0.5,
16557,96.339240,2.5,0.6,3.0,0.6,
16558,96.339490,2.5,0.6,4.8,0.5,
16559,96.339740,2.6,0.5,3.0,0.5,
16560,96.339990,2.7,0.5,3.1,0.4,
16561,96.340240,2.7,0.5,3.1,0.4,
16562,96.340490,2.9,0.6,3.3,0.6,
16563,96.340740,2.9,0.8,3.4,0.6,
16564,96.340990,3.0,0.7,4.4,0.5,
16565,96.341240,3.0,0.7,3.3,0.6,
16566,96.341490,3.0,0.6,3.4,0.5,
16567,96.341740,3.1,0.5,3.4,0.5,
16568,96.341990,3.2,0.7,3.5,0.6,
16569,96.342240,3.0,0.7,3.4,0.6,
16570,96.342490,3.0,0.7,3.4,0.6,
16571,96.342740,3.0,0.6,3.4,0.6,
16572,96.342990,3.0,0.6,3.3,0.6,
16573,96.343240,3.0,0.8,3.4,0.6,
16574,96.343490,2.9,0.8,3.5,0.7,
16575,96.343740,2.9,0.8,3.5,0.6,
16576,96.343990,2.9,0.7,4.6,0.5,
16577,96.344240,2.5,0.5,3.1,0.4,
16578,96.344490,2.6,0.7,3.1,0.5,
16579,96.344740,2.5,0.5,3.4,0.4,
16580,96.344990,2.4,0.5,2.9,0.4,
16581,96.345240,2.4,0.6,2.8,0.4,
16582,96.345490,2.3,0.5,3.4,0.3,
16583,96.345740,2.5,0.4,2.9,0.4,
16584,96.345990,2.6,0.3,2.9,0.3,
16585,96.346240,2.6,0.5,3.0,0.5,
16586,96.346490,2.6,0.4,3.0,0.4,
16587,96.346740,2.4,0.2,2.8,0.3,
16588,96.346990,2.5,0.2,2.9,0.3,
16589,96.347240,2.7,0.4,3.0,0.4,
16590,96.347490,2.7,0.3,3.1,0.4,
16591,96.347740,2.8,0.4,3.9,0.4,
16592,96.347990,2.8,0.4,3.2,0.4,
16593,96.348240,2.7,0.4,3.0,0.3,
16594,96.348490,2.8,0.5,3.2,0.4,
16595,96.348740,2.8,0.5,3.2,0.5,
16596,96.348990,2.9,0.6,3.3,0.6,
16597,96.349240,2.8,0.4,3.3,0.5,
16598,96.349490,2.8,0.6,3.2,0.6,
16599,96.349740,2.8,0.5,3.3,0.5,
16600,96.349990,3.2,0.9,4.3,0.8,
16601,96.350240,3.2,0.8,3.8,1.0,
16602,96.350490,2.8,0.6,3.3,0.5,
16603,96.350740,2.8,0.6,4.0,0.5,
16604,96.350990,2.8,0.9,3.5,0.7,
16605,96.351240,2.6,0.8,3.3,0.6,
16606,96.351490,2.6,0.7,3.3,0.5,
16607,96.351740,2.6,0.7,3.3,0.6,
16608,96.351990,2.4,0.6,3.1,0.4,
16609,96.352240,2.5,0.6,4.1,0.4,
16610,96.352490,2.4,0.6,3.0,0.4,
16611,96.352740,2.5,0.6,3.0,0.4,
16612,96.352990,2.5,0.6,4.0,0.4,
16613,96.353240,2.6,0.6,3.2,0.5,
16614,96.353490,2.7,0.6,3.2,0.4,
16615,96.353740,2.8,0.4,3.2,0.3,
16616,96.353990,2.9,0.7,3.4,0.4,
16617,96.354240,3.1,1.0,3.7,0.7,
16618,96.354490,3.2,0.9,3.6,0.6,
16619,96.354740,3.0,0.8,3.5,0.5,
16620,96.354990,2.9,0.9,3.4,0.6,
16621,96.355240,2.9,0.8,3.4,0.6,
16622,96.355490,3.0,0.6,3.4,0.6,
16623,96.355740,3.1,0.7,3.5,0.5,
16624,96.355990,3.1,0.9,3.6,0.7,
16625,96.356240,3.0,1.1,3.6,0.8,
16626,96.356490,2.9,1.0,3.4,0.7,
16627,96.356740,2.8,0.8,3.2,0.6,
16628,96.356990,2.8,0.9,3.3,0.7,
16629,96.357240,2.7,0.9,3.4,0.7,
16630,96.357490,2.7,1.1,5.6,0.9,
16631,96.357740,2.7,0.8,3.3,0.6,
16632,96.357990,2.6,0.7,3.1,0.5,
16633,96.358240,2.6,1.1,3.3,0.9,
16634,96.358490,2.7,0.9,3.2,0.7,
16635,96.358740,2.7,0.8,3.2,0.7,
16636,96.358990,2.7,1.0,3.3,0.8,
16637,96.359240,2.6,0.8,3.2,0.7,
16638,96.359490,2.6,0.9,3.2,0.7,
16639,96.359740,2.9,1.2,6.0,1.0,
16640,96.359990,2.6,0.9,3.3,0.8,
16641,96.360240,2.5,0.9,3.2,0.7,
16642,96.360490,2.8,1.1,5.7,0.9,
16643,96.360740,2.6,0.7,3.3,0.7,
16644,96.360990,2.5,0.6,3.0,0.4,
16645,96.361240,2.7,0.8,6.4,0.6,
16646,96.361490,2.7,0.7,3.2,0.5,
16647,96.361740,2.8,0.6,3.3,0.4,
16648,96.361990,2.7,0.6,3.2,0.5,
16649,96.362240,2.7,0.7,3.1,0.4,
16650,96.362490,2.8,0.7,3.2,0.5,
16651,96.362740,2.9,0.7,3.3,0.5,
16652,96.362990,2.9,0.8,3.4,0.6,
16653,96.363240,2.9,0.9,3.4,0.6,
16654,96.363490,2.9,0.8,3.4,0.6,
16655,96.363740,2.9,0.6,3.3,0.4,
16656,96.363990,3.0,0.8,3.5,0.7,
16657,96.364240,2.9,0.9,3.4,0.7,
16658,96.364490,2.7,0.7,3.2,0.6,
16659,96.364740,2.7,0.7,3.2,0.6,
16660,96.364990,2.9,1.0,3.5,0.8,
16661,96.365240,2.8,0.8,3.3,0.7,
16662,96.365490,2.8,0.7,3.3,0.6,
16663,96.365740,3.2,1.1,4.7,0.9,
16664,96.365990,3.1,1.0,3.7,0.8,
16665,96.366240,2.9,0.9,3.5,0.7,
16666,96.366490,3.0,0.9,4.0,0.7,
16667,96.366740,3.0,0.7,3.5,0.6,
16668,96.366990,3.0,0.8,3.6,0.7,
16669,96.367240,3.1,1.0,3.7,0.8,
16670,96.367490,3.0,0.8,3.5,0.7,
16671,96.367740,2.7,0.5,3.1,0.4,
16672,96.367990,2.7,0.7,3.3,0.6,
16673,96.368240,2.5,0.8,3.3,0.9,
16674,96.368490,2.4,0.5,2.8,0.3,
16675,96.368740,2.3,0.4,4.0,0.4,
16676,96.368990,2.5,0.6,3.0,0.5,
16677,96.369240,2.5,0.4,2.8,0.2,
16678,96.369490,2.9,0.8,4.4,0.5,
16679,96.369740,2.9,0.6,3.3,0.4,
16680,96.369990,2.9,0.6,3.3,0.5,
16681,96.370240,2.9,0.9,3.3,0.6,
16682,96.370490,2.8,0.5,3.2,0.4,
16683,96.370740,2.8,0.3,3.1,0.3,
16684,96.370990,2.8,0.5,3.2,0.5,
16685,96.371240,2.9,0.4,3.3,0.4,
16686,96.371490,3.0,0.6,3.4,0.5,
16687,96.371740,3.1,0.5,3.3,0.3,
16688,96.371990,3.1,0.6,3.5,0.6,
16689,96.372240,3.0,0.5,3.4,0.4,
16690,96.372490,3.1,0.9,4.4,0.7,
16691,96.372740,3.0,0.7,3.3,0.6,
16692,96.372990,2.9,0.7,3.3,0.6,
16693,96.373240,2.7,0.7,3.2,0.5,
16694,96.373490,2.7,0.6,3.1,0.4,
16695,96.373740,2.7,0.6,3.1,0.3,
16696,96.373990,2.6,0.7,6.0,0.5,
16697,96.374240,2.7,0.8,3.2,0.5,
16698,96.374490,2.5,0.5,3.0,0.4,
16699,96.374740,2.4,0.5,4.3,0.4,
16700,96.374990,2.4,0.5,3.0,0.5,
16701,96.375240,2.5,0.5,3.1,0.5,
16702,96.375490,2.7,0.6,3.2,0.5,
16703,96.375740,2.8,0.6,3.4,0.5,
16704,96.375990,2.8,0.7,3.3,0.6,
16705,96.376240,2.8,0.7,8.1,0.6,
16706,96.376490,2.7,0.6,3.3,0.5,
16707,96.376740,2.7,0.6,3.3,0.5,
16708,96.376990,2.7,0.5,3.2,0.4,
16709,96.377240,2.8,0.9,3.4,0.6,
16710,96.377490,2.7,0.9,3.4,0.7,
16711,96.377740,2.4,0.5,4.3,0.3,
16712,96.377990,2.4,0.6,3.0,0.6,
16713,96.378240,2.3,0.3,2.9,0.4,
16714,96.378490,2.4,0.3,2.9,0.3,
16715,96.378740,2.6,0.6,3.2,0.6,
16716,96.378990,2.6,0.5,3.1,0.4,
16717,96.379240,2.5,0.1,4.3,0.2,
16718,96.379490,2.7,0.4,3.1,0.4,
16719,96.379740,2.8,0.5,3.3,0.4,
16720,96.379990,2.8,0.3,3.3,0.4,
16721,96.380240,2.7,0.5,3.3,0.4,
16722,96.380490,2.6,0.5,3.1,0.4,
16723,96.380740,2.6,0.4,3.1,0.4,
16724,96.380990,2.6,0.6,3.2,0.5,
16725,96.381240,2.6,0.4,3.1,0.5,
16726,96.381490,2.6,0.2,3.1,0.2,
16727,96.381740,2.7,0.3,3.2,0.4,
16728,96.381990,2.6,0.3,3.1,0.4,
16729,96.382240,2.6,0.1,3.0,0.3,
16730,96.382490,2.8,0.4,3.1,0.4,
16731,96.382740,2.8,0.5,3.2,0.5,
16732,96.382990,2.7,0.3,3.8,0.3,
16733,96.383240,2.8,0.2,3.2,0.4,
16734,96.383490,2.9,0.5,3.3,0.4,
16735,96.383740,2.9,0.2,3.2,0.2,
16736,96.383990,2.9,0.5,3.3,0.5,
16737,96.384240,2.8,0.3,3.1,0.4,
16738,96.384490,2.7,0.1,3.0,0.2,
16739,96.384740,2.8,0.5,3.3,0.5,
16740,96.384990,2.8,0.3,3.2,0.5,
16741,96.385240,2.8,0.3,3.7,0.4,
16742,96.385490,3.0,0.3,3.4,0.6,
16743,96.385740,2.8,0.3,3.3,0.4,
16744,96.385990,3.0,0.5,4.3,0.6,
16745,96.386240,2.8,0.2,3.3,0.4,
16746,96.386490,2.7,0.1,3.1,0.2,
16747,96.386740,2.9,0.0,3.1,0.1,
16748,96.386990,2.8,0.0,3.2,0.2,
16749,96.387240,2.7,0.1,3.1,0.3,
16750,96.387490,2.6,0.0,4.2,0.1,
16751,96.387740,2.6,0.1,3.0,0.2,
16752,96.387990,2.6,0.2,2.9,0.3,
16753,96.388240,2.7,0.4,6.0,0.5,
16754,96.388490,2.6,0.2,3.1,0.5,
16755,96.388740,2.7,0.2,3.1,0.4,
16756,96.388990,2.8,0.1,4.2,0.5,
16757,96.389240,2.7,0.2,3.1,0.3,
16758,96.389490,2.7,0.4,3.2,0.5,
16759,96.389740,2.7,0.2,5.1,0.4,
16760,96.389990,2.6,0.1,2.9,0.3,
16761,96.390240,2.6,0.0,3.0,0.4,
16762,96.390490,2.6,0.4,3.7,0.4,
16763,96.390740,2.5,0.3,3.0,0.4,
16764,96.390990,2.5,0.1,3.0,0.3,
16765,96.391240,2.6,0.2,4.6,0.3,
16766,96.391490,2.6,0.1,3.0,0.4,
